fulltext,label
به لطف اسنپ‌فود عزیز الان دارم ناهار می‌خورم. من از خودم بهونه کم داشتم واسه ندویدن «معده‌ام پره» هم اضافه شد.,0
پیام فرستاده واتس آپ جواب ندادم برداشته پاکش کرده احمقنمیدونستم فرانسوی هام از این چیز اخلاقی ها دارن :-))),1
 کلا تو امریکا هم تو مراحل ابتدایی (مثلا ادمیشن دانشگاه) خیلی به شخصیت چند بعدی اهمیت میدن. یعنی با بهترین نمرات نمیشه بهترین دانشگاه قبول شد.سن که میره بالاتر کم اهمیت تر میشه,0
منو نبینیدا اینجا هی غر میزنم چسناله میکنم از نزدیک فقط کسشر میگم میخندم کل بدبختیاتون یادتون میره الان البته نزدیک پریودمه چت زدم... یه کنسرت میخوام برم امتحان دارم باید دهنم سرویس شه دیگه از پریود! ,1
 آخه پیر و شکسته و بدبخت نشدن، پخته و گوگولی شدن ,1
بیش از ۴۰ درصد بیکاران، فارغ‌التحصیل هستنداز جمعیت حدود سه میلیون نفری بیکار کشور حدود ۴۰.۵ درصد فارغ‌التحصیل آموزش عالی هستند. /ایسنا #اقتصادی #اجتماعی  ,0
 : عجب حرکت قشنگی انجام دادن آن دو احمق!طارمی و آزمون ره می‌گم.,1
 ببین چند بار هی دستشو اورد و یه جوری رفتار کردم که بفهمه من متوجه شدم ولی دیدم نه خیلی پررو هست و فک میکنه من از اینا احمقام که صدام در نمیاد منم حالیش ‌کردم,1
 ببخشید جواب کسی دیگه رو اینجا نوشتم!ولی به نظر من دونستن بهتراز ندونستن هست. نباید این طور به نظر بیاد که احمق بودیم!,1
ما نسل بدبختی هستيم دست مان به مقصر اصلی نمی رسد ،از همديگر انتقام می گيريم !,1
شخصی وارد خونه ای میشه می بینه صاحب خونه در حال نمازه میگه به به چه قدر زیبا قرائت میکنین والضالین رو صاحب خونه بر میگرده فوری میگه در ضمن بنده روزه هم هستم ,0
"وقتی محبوبتون میگه ""بریم بیرون یه دوری بزنیم"" و شما میگین ""عزیزم امتحان دارم""، چه اتفاقی میفته؟",0
 بدبخت داری میری بهشت ولی اونجا بجای اینکه شراب در رودخانه ها جاری باشه آش دوغ جاریه :)),1
یه بار با ۹/۷۵ افتاده بودم رفتم پیش استاد که چرا بخاطر ۲۵صدم انداختیم بیشعورِ عقده ای! گف عشقم تو ۲شدی  ,0
بعضی اتفاقها لازمن که بیفتن که بفهمیم اشتباه فکرمی‌کردیم. مثلا از وقتی کتاب #بادبادکباز رو خوندم به کلی نظرم درباره‌ی افغان‌ها عوض شده و وقتی می‌بینمشون هی می‌گم الهی من براتون بمیرم,0
همه آدمها با هم برابرنداما پولدارها محترمترند!اما دخترها پر طرف دارترند،اما بچه ها واجب ترند،اما خانمها مقدم ترند!اما سفیدها برترند و سیاها بدبخت ترند،البته تبعیضی در کار نیست؛در کل همه آدمها با هم برابرند،اما بعضی ها برابرترند...!#جورج_اورول,1
 : مگه از این بهترم داریم تقدیم به همه ی فالورهای عزیزم شمالی هاش حتما ببینینشاد باشینبه امید روزای خوب در #ایران آیند…,0
گه خوردی تفاوت خودت رو نشون میدی با انصاریان.شما شرف ندارید.50 ساله میلیونها افغانی دارید میخورید و آموزش می بینید.آب #هیرمند روی ما بستید و #هامون رو خشک کردید و هموطنهای #سیستانی مارو دچار مشکل کردید.خیلی دلت بخوادفوتبال مارونشون بدید.مراقب باش #طالبان چوب توماتحتت نکنه عوضی! ,1
 بدبختی های ناشی از عقده های فروخورده و زیر پله خوابی در استانبول!!! :))),1
 نمیدونم اصلاً ایشون در توئیتر فعالیت دارند یا خیر. اگر بودند که گرفتن تیک آبی کاری ندارد. ایشون که در امریکا ساکن هستند و خطری هم تهدیدشان نمیکند.,0
سگ وحشی(جلو چشم صاحب احمقش) حمله کرده بدن دخترک رو پاره پاره کردهبه تبعش قانونی تصویب شده که سگ گردانی رو ممنوع کردهاز صبح یه سری اکانتای توییتری علیهش قلاده پاره کردن!!!!عزیزم شما نگران نباشید من براتون یه نامه میگیرم اجازه داشته باشید برید بگردید!,1
همیشه میدونستم زن هیشکی نمیشم.حتی تو ...فقط گاهی یادم ميره.مادرم احمق بود به خاطر عشق ازدواج کرد و همه زندگیش رو خراب کرد پدرم همیشه گولش میزد .مادرم شب ها و شب ها منتظرش می نشست .یه روز صبح،اومد خونه و مادرم توی تختش بود .درحقیقت مرده بود .بدترین قسمت ازدواج زوجيتشه #,0
خدایا این سگ فقط سا شبه که پیش منهولی از شدت عشق بهش دارم میمیرمیهو توهم میزنم نکنه مریض بشه از دستش بدمبعد گریم میگیره پاره میشمچار صب میرم چکش میکنمیه ترس به ترسام اضافه شد,0
 : مال از بهر آسایش عمرست نه عمر از بهر گرد کردن مالعاقلی را پرسیدند:نیک بخت کیست و بدبختی چست؟گفت نیک بخت آن که خورد و کِ…,1
 من میگم بفرض محال امریکا رو تو خیالش تسخیر کنه این احمق و دار و دستش اقن بلد هستن کلید بندازن تو سوراح در پارکینگ شاتل,1
همه پیاده شدن برن نماز بخونن، من پیاده شدم سیگار بکشم. اصلا زیبا نیست.,0
در هر مرحله ای از کسب و کار، خوندن این کتاب توصیه میشه. بعضیا فکر میکنن این کتاب در مورد فردش و بازاریابیه، ولی من فکر میکنم این کتاب در مورد روش موثر ارتباطی با مخاطبه. چجوری اشتباه نکنیم و هدفمند ارتباط داشته باشیم و از همه مهمتر، گول مامان (مخاطب) رو نخوریم. ,0
#رشته_توییت۱/خب همون طور که بعضیاتون اطلاع دارید من چند روز درگیر تب و لرز و سرم و ۱۵ تا آمپول و کلی آنتی بیوتیک بودم و خوب نشدم، تو این رشته توییت میخوام بهتون توضیح بدم که مشکل من کلا آنفولانزا نبود و دکترای عزیز اشتباه تشخیص میدادن و پدر منو درآوردن، شاید به درد کسی خورد,0
 می گم شمقدر پرتت کن پایین خشونت نیست که عزیزم ابراز محبت به شیوه ای خاصه ,0
 : اگه شعور ایرانی ها از عمانی ها بالاتربود ی بیشعوری مثل تو توی تلویزیون ملی نمینشست تا خیلی جدی نقش دلقک روبازی کنه و ب…,1
 بدبخت برو دو تا کتاب بخون تازه از عروسکات جداشدی میای بحث میکنی تمام ایران لر رو به بختیاری میشناسن لر بزرگ بش میگن تو چی میگی بچه,1
 خانم نقره ای فقط هایلایت نه اینکه کلا سفید کنی.نچ نچ بدبخت اون پیاز مو اخه چه کردی مرمری بدبخت اون مو پول به درک. دیگه این زلف زلف نمیشه با ویس فرهاد ,1
